 Ano; Código da Área; Área de Avaliação; Código da IES; Nome da IES; Sigla da IES; Organização Acadêmica; Categoria Administrativa; Código do Curso; Modalidade de Ensino; Código do Município; Município do Curso; Sigla da UF; Nº de Concluintes Inscritos; Nº de Concluintes Participantes; Nº de Concluintes Participantes com nota no Enem; Proporção de Concluintes participantes com nota no Enem; Nota Bruta - IDD; IDD (Contínuo); IDD (Faixa);Observação
2019;4003;ENGENHARIA DA COMPUTAÇÃO;707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;UNICEP;Centro Universitário;Privada com fins lucrativos;104475;Educação Presencial;3548906;São Carlos;SP;20;16;16;1;-1,7676;1,6445;2;
2019;36;FISIOTERAPIA;707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;UNICEP;Centro Universitário;Privada com fins lucrativos;56438;Educação Presencial;3548906;São Carlos;SP;28;28;20;0,714285714;0,762;3,022;4;
2019;28;NUTRIÇÃO;707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;UNICEP;Centro Universitário;Privada com fins lucrativos;56440;Educação Presencial;3548906;São Carlos;SP;55;45;30;0,666666667;-1,474;1,4785;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;UNICEP;Centro Universitário;Privada com fins lucrativos;63604;Educação Presencial;3548906;São Carlos;SP;70;48;30;0,625;-0,9656;2,0909;3;
2019;19;FARMÁCIA;707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;UNICEP;Centro Universitário;Privada com fins lucrativos;63606;Educação Presencial;3548906;São Carlos;SP;27;26;17;0,653846154;-1,7531;1,5155;2;
2019;5806;ENGENHARIA ELÉTRICA;707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;UNICEP;Centro Universitário;Privada com fins lucrativos;21554;Educação Presencial;3548906;São Carlos;SP;38;31;14;0,451612903;-1,2361;2,0792;3;
2019;21;ARQUITETURA E URBANISMO;707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;UNICEP;Centro Universitário;Privada com fins lucrativos;68685;Educação Presencial;3548906;São Carlos;SP;36;26;20;0,769230769;0,3285;2,5705;3;
2019;55;BIOMEDICINA;707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;UNICEP;Centro Universitário;Privada com fins lucrativos;97529;Educação Presencial;3548906;São Carlos;SP;10;9;5;0,555555556;1,0731;3,1475;4;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;UNICEP;Centro Universitário;Privada com fins lucrativos;112850;Educação Presencial;3548906;São Carlos;SP;61;40;28;0,7;-2,3372;1,4853;2;
2019;5;MEDICINA VETERINÁRIA;707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;UNICEP;Centro Universitário;Privada com fins lucrativos;1261569;Educação Presencial;3548906;São Carlos;SP;47;43;32;0,744186047;-0,0145;2,4489;3;
2019;17;AGRONOMIA;707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;UNICEP;Centro Universitário;Privada com fins lucrativos;1261581;Educação Presencial;3548906;São Carlos;SP;16;15;9;0,6;-3,4729;0;1;
2019;5710;ENGENHARIA CIVIL;707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;UNICEP;Centro Universitário;Privada com fins lucrativos;1155655;Educação Presencial;3548906;São Carlos;SP;109;76;48;0,631578947;-0,9777;2,0358;3;
2019;23;ENFERMAGEM;707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;UNICEP;Centro Universitário;Privada com fins lucrativos;74870;Educação Presencial;3548906;São Carlos;SP;51;45;32;0,711111111;-1,0239;1,9371;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;7;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Universidade;Pública Federal;87564;Educação Presencial;3548906;São Carlos;SP;162;142;129;0,908450704;-0,7725;2,1691;3;
2019;5710;ENGENHARIA CIVIL;7;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Universidade;Pública Federal;615;Educação Presencial;3548906;São Carlos;SP;97;92;85;0,923913043;-0,0166;2,6244;3;
2019;6008;ENGENHARIA QUÍMICA;7;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Universidade;Pública Federal;619;Educação Presencial;3548906;São Carlos;SP;138;132;127;0,962121212;0,2428;2,4941;3;
2019;23;ENFERMAGEM;7;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Universidade;Pública Federal;626;Educação Presencial;3548906;São Carlos;SP;18;18;18;1;0,8781;3,0129;4;
2019;36;FISIOTERAPIA;7;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Universidade;Pública Federal;627;Educação Presencial;3548906;São Carlos;SP;37;34;34;1;-0,1649;2,4776;3;
2019;4003;ENGENHARIA DA COMPUTAÇÃO;7;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Universidade;Pública Federal;631;Educação Presencial;3548906;São Carlos;SP;41;35;29;0,828571429;-0,2289;2,2844;3;
2019;12;MEDICINA;7;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Universidade;Pública Federal;90091;Educação Presencial;3548906;São Carlos;SP;35;35;35;1;0,1975;3,4747;4;
2019;5902;ENGENHARIA MECÂNICA;7;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Universidade;Pública Federal;115106;Educação Presencial;3548906;São Carlos;SP;69;68;63;0,926470588;-0,0251;2,1699;3;
2019;5806;ENGENHARIA ELÉTRICA;7;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Universidade;Pública Federal;115110;Educação Presencial;3548906;São Carlos;SP;76;74;65;0,878378378;-0,2919;2,4227;3;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);7;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Universidade;Pública Federal;300635;Educação Presencial;3548906;São Carlos;SP;22;21;21;1;-1,9279;1,6759;2;
2019;6307;ENGENHARIA AMBIENTAL;7;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Universidade;Pública Federal;109378;Educação a Distância;3548906;São Carlos;SP;38;29;4;0,137931034;;;SC;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pública Estadual;420416;Educação Presencial;3543907;Rio Claro;SP;74;68;62;0,911764706;-1,0817;2,0699;3;
2019;5902;ENGENHARIA MECÂNICA;1854;CLARETIANO - CENTRO UNIVERSITÁRIO;;Centro Universitário;Privada sem fins lucrativos;5000281;Educação Presencial;3543907;Rio Claro;SP;69;66;56;0,848484848;-0,1413;2,1135;3;
2019;28;NUTRIÇÃO;1854;CLARETIANO - CENTRO UNIVERSITÁRIO;;Centro Universitário;Privada sem fins lucrativos;1259187;Educação Presencial;3543907;Rio Claro;SP;38;37;26;0,702702703;-0,7753;1,9531;3;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);1854;CLARETIANO - CENTRO UNIVERSITÁRIO;;Centro Universitário;Privada sem fins lucrativos;405984;Educação Presencial;3543907;Rio Claro;SP;49;35;21;0,6;0,5769;2,8422;3;
2019;5806;ENGENHARIA ELÉTRICA;1854;CLARETIANO - CENTRO UNIVERSITÁRIO;;Centro Universitário;Privada sem fins lucrativos;5000280;Educação Presencial;3543907;Rio Claro;SP;48;44;35;0,795454545;-1,3423;2,0406;3;
2019;5710;ENGENHARIA CIVIL;1437;ESCOLA SUPERIOR DE TECNOLOGIA E EDUCAÇÃO DE RIO CLARO;ESRC;Faculdade;Privada com fins lucrativos;1173104;Educação Presencial;3543907;Rio Claro;SP;37;33;20;0,606060606;-0,5621;2,2903;3;
2019;28;NUTRIÇÃO;1437;ESCOLA SUPERIOR DE TECNOLOGIA E EDUCAÇÃO DE RIO CLARO;ESRC;Faculdade;Privada com fins lucrativos;118986;Educação Presencial;3543907;Rio Claro;SP;16;16;8;0,5;-1,1527;1,6967;2;
2019;36;FISIOTERAPIA;1437;ESCOLA SUPERIOR DE TECNOLOGIA E EDUCAÇÃO DE RIO CLARO;ESRC;Faculdade;Privada com fins lucrativos;123385;Educação Presencial;3543907;Rio Claro;SP;9;9;6;0,666666667;0,1797;2,68;3;
2019;21;ARQUITETURA E URBANISMO;1437;ESCOLA SUPERIOR DE TECNOLOGIA E EDUCAÇÃO DE RIO CLARO;ESRC;Faculdade;Privada com fins lucrativos;109294;Educação Presencial;3543907;Rio Claro;SP;32;28;22;0,785714286;1,4404;3,3356;4;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);1437;ESCOLA SUPERIOR DE TECNOLOGIA E EDUCAÇÃO DE RIO CLARO;ESRC;Faculdade;Privada com fins lucrativos;1158559;Educação Presencial;3543907;Rio Claro;SP;14;11;3;0,272727273;-4,4218;0,5147;1;
2019;6208;ENGENHARIA DE PRODUÇÃO;1437;ESCOLA SUPERIOR DE TECNOLOGIA E EDUCAÇÃO DE RIO CLARO;ESRC;Faculdade;Privada com fins lucrativos;107684;Educação Presencial;3543907;Rio Claro;SP;27;27;16;0,592592593;0,4643;2,6698;3;
2019;23;ENFERMAGEM;4013;FACULDADE ANHANGUERA DE RIO CLARO;;Faculdade;Privada com fins lucrativos;98069;Educação Presencial;3543907;Rio Claro;SP;16;16;9;0,5625;0,7852;2,9604;4;
2019;36;FISIOTERAPIA;4013;FACULDADE ANHANGUERA DE RIO CLARO;;Faculdade;Privada com fins lucrativos;96979;Educação Presencial;3543907;Rio Claro;SP;4;2;2;1;10,3685;5;5;
2019;6307;ENGENHARIA AMBIENTAL;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pública Estadual;67051;Educação Presencial;3543907;Rio Claro;SP;44;44;43;0,977272727;-0,1298;2,3726;3;
2019;17;AGRONOMIA;7;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Universidade;Pública Federal;115102;Educação Presencial;3503307;Araras;SP;35;32;31;0,96875;0,0803;2,8187;3;
2019;19;FARMÁCIA;1043;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMINIO OMETTO;FHO;Centro Universitário;Privada sem fins lucrativos;14857;Educação Presencial;3503307;Araras;SP;71;66;59;0,893939394;0,5948;2,8037;3;
2019;6;ODONTOLOGIA;1043;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMINIO OMETTO;FHO;Centro Universitário;Privada sem fins lucrativos;14858;Educação Presencial;3503307;Araras;SP;148;136;120;0,882352941;0,4045;2,8933;3;
2019;23;ENFERMAGEM;1043;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMINIO OMETTO;FHO;Centro Universitário;Privada sem fins lucrativos;14863;Educação Presencial;3503307;Araras;SP;53;53;48;0,905660377;0,1765;2,6161;3;
2019;36;FISIOTERAPIA;1043;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMINIO OMETTO;FHO;Centro Universitário;Privada sem fins lucrativos;21098;Educação Presencial;3503307;Araras;SP;61;60;55;0,916666667;0,2618;2,7282;3;
2019;5902;ENGENHARIA MECÂNICA;1043;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMINIO OMETTO;FHO;Centro Universitário;Privada sem fins lucrativos;97012;Educação Presencial;3503307;Araras;SP;102;86;77;0,895348837;0,3166;2,336;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1043;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMINIO OMETTO;FHO;Centro Universitário;Privada sem fins lucrativos;97014;Educação Presencial;3503307;Araras;SP;94;75;71;0,946666667;0,8272;2,8168;3;
2019;4003;ENGENHARIA DA COMPUTAÇÃO;1043;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMINIO OMETTO;FHO;Centro Universitário;Privada sem fins lucrativos;115336;Educação Presencial;3503307;Araras;SP;38;35;31;0,885714286;-0,3158;2,2482;3;
2019;6008;ENGENHARIA QUÍMICA;1043;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMINIO OMETTO;FHO;Centro Universitário;Privada sem fins lucrativos;1259657;Educação Presencial;3503307;Araras;SP;42;39;37;0,948717949;-0,2817;2,2413;3;
2019;5710;ENGENHARIA CIVIL;1043;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMINIO OMETTO;FHO;Centro Universitário;Privada sem fins lucrativos;1187536;Educação Presencial;3503307;Araras;SP;94;90;79;0,877777778;0,3594;2,8547;3;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);1043;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMINIO OMETTO;FHO;Centro Universitário;Privada sem fins lucrativos;321096;Educação Presencial;3503307;Araras;SP;110;57;46;0,807017544;1,2843;3,1715;4;
2019;55;BIOMEDICINA;1043;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMINIO OMETTO;FHO;Centro Universitário;Privada sem fins lucrativos;14855;Educação Presencial;3503307;Araras;SP;96;90;75;0,833333333;0,1653;2,4847;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;125;CENTRO UNIVERSITÁRIO DE ARARAS -;UNAR;Centro Universitário;Privada sem fins lucrativos;108168;Educação Presencial;3503307;Araras;SP;15;13;2;0,153846154;;;SC;
2019;21;ARQUITETURA E URBANISMO;125;CENTRO UNIVERSITÁRIO DE ARARAS -;UNAR;Centro Universitário;Privada sem fins lucrativos;68190;Educação Presencial;3503307;Araras;SP;42;22;14;0,636363636;-4,2213;0;1;
2019;6208;ENGENHARIA DE PRODUÇÃO;125;CENTRO UNIVERSITÁRIO DE ARARAS -;UNAR;Centro Universitário;Privada sem fins lucrativos;1349866;Educação a Distância;3503307;Araras;SP;4;3;0;0;;;SC;
2019;17;AGRONOMIA;125;CENTRO UNIVERSITÁRIO DE ARARAS -;UNAR;Centro Universitário;Privada sem fins lucrativos;1279037;Educação Presencial;3503307;Araras;SP;21;21;7;0,333333333;2,6206;4,8339;5;
2019;5710;ENGENHARIA CIVIL;125;CENTRO UNIVERSITÁRIO DE ARARAS -;UNAR;Centro Universitário;Privada sem fins lucrativos;108166;Educação Presencial;3503307;Araras;SP;31;24;13;0,541666667;0,043;2,6609;3;
2019;17;AGRONOMIA;7;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Universidade;Pública Federal;632;Educação Presencial;3503307;Araras;SP;57;54;46;0,851851852;-0,9472;2,0035;3;
2019;5;MEDICINA VETERINÁRIA;1045;CENTRO UNIVERSITÁRIO ANHANGÜERA;UNIFIAN;Centro Universitário;Privada com fins lucrativos;52554;Educação Presencial;3526704;Leme;SP;85;75;50;0,666666667;-0,9135;1,3715;2;
2019;23;ENFERMAGEM;1045;CENTRO UNIVERSITÁRIO ANHANGÜERA;UNIFIAN;Centro Universitário;Privada com fins lucrativos;64016;Educação Presencial;3526704;Leme;SP;25;20;9;0,45;-1,9382;1,42;2;
2019;17;AGRONOMIA;1045;CENTRO UNIVERSITÁRIO ANHANGÜERA;UNIFIAN;Centro Universitário;Privada com fins lucrativos;1304877;Educação Presencial;3526704;Leme;SP;10;9;4;0,444444444;0,6029;3,2333;4;
2019;21;ARQUITETURA E URBANISMO;1045;CENTRO UNIVERSITÁRIO ANHANGÜERA;UNIFIAN;Centro Universitário;Privada com fins lucrativos;1304887;Educação Presencial;3526704;Leme;SP;22;21;10;0,476190476;-2,3314;0,7402;1;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);1045;CENTRO UNIVERSITÁRIO ANHANGÜERA;UNIFIAN;Centro Universitário;Privada com fins lucrativos;352543;Educação Presencial;3526704;Leme;SP;19;11;8;0,727272727;-1,735;1,7657;2;
2019;5710;ENGENHARIA CIVIL;1045;CENTRO UNIVERSITÁRIO ANHANGÜERA;UNIFIAN;Centro Universitário;Privada com fins lucrativos;1200064;Educação Presencial;3526704;Leme;SP;57;38;17;0,447368421;-1,4078;1,7723;2;
2019;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;1045;CENTRO UNIVERSITÁRIO ANHANGÜERA;UNIFIAN;Centro Universitário;Privada com fins lucrativos;1200065;Educação Presencial;3526704;Leme;SP;3;2;0;0;;;SC;
2019;6208;ENGENHARIA DE PRODUÇÃO;1045;CENTRO UNIVERSITÁRIO ANHANGÜERA;UNIFIAN;Centro Universitário;Privada com fins lucrativos;111116;Educação Presencial;3526704;Leme;SP;14;9;6;0,666666667;-4,27;0,753;1;
2019;55;BIOMEDICINA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;1265730;Educação Presencial;3526902;Limeira;SP;20;14;11;0,785714286;1,1353;3,1928;4;
2019;5806;ENGENHARIA ELÉTRICA;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Pública Estadual;1214937;Educação Presencial;3526902;Limeira;SP;44;43;38;0,88372093;0,4093;2,6779;3;
2019;6307;ENGENHARIA AMBIENTAL;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Pública Estadual;1214938;Educação Presencial;3526902;Limeira;SP;71;61;50;0,819672131;-0,4766;2,2463;3;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Pública Estadual;122951;Educação Presencial;3526902;Limeira;SP;78;73;66;0,904109589;0,0281;2,5866;3;
2019;28;NUTRIÇÃO;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Pública Estadual;122957;Educação Presencial;3526902;Limeira;SP;15;13;13;1;0,4209;2,7657;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Pública Estadual;122960;Educação Presencial;3526902;Limeira;SP;78;75;72;0,96;-0,3679;2,3329;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Pública Estadual;122962;Educação Presencial;3526902;Limeira;SP;92;82;77;0,93902439;-0,9716;2,0885;3;
2019;5806;ENGENHARIA ELÉTRICA;346;INSTITUTO SUPERIOR DE CIÊNCIAS APLICADAS - ISCA;ISCA;Faculdade;Privada sem fins lucrativos;20462;Educação Presencial;3526902;Limeira;SP;25;20;17;0,85;-1,5718;1,9571;3;
2019;6307;ENGENHARIA AMBIENTAL;346;INSTITUTO SUPERIOR DE CIÊNCIAS APLICADAS - ISCA;ISCA;Faculdade;Privada sem fins lucrativos;90445;Educação Presencial;3526902;Limeira;SP;21;14;8;0,571428571;0,0751;2,4472;3;
2019;23;ENFERMAGEM;3936;FACULDADE ANHANGUERA DE LIMEIRA;;Faculdade;Privada com fins lucrativos;90865;Educação Presencial;3526902;Limeira;SP;5;4;4;1;-1,6823;1,5648;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;3936;FACULDADE ANHANGUERA DE LIMEIRA;;Faculdade;Privada com fins lucrativos;1069142;Educação Presencial;3526902;Limeira;SP;25;13;8;0,615384615;-1,6879;1,7985;2;
2019;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3936;FACULDADE ANHANGUERA DE LIMEIRA;;Faculdade;Privada com fins lucrativos;1069563;Educação Presencial;3526902;Limeira;SP;8;2;2;1;-2,0164;1,8883;2;
2019;5902;ENGENHARIA MECÂNICA;3936;FACULDADE ANHANGUERA DE LIMEIRA;;Faculdade;Privada com fins lucrativos;1069852;Educação Presencial;3526902;Limeira;SP;24;16;6;0,375;-4,0773;0,2006;1;
2019;36;FISIOTERAPIA;3936;FACULDADE ANHANGUERA DE LIMEIRA;;Faculdade;Privada com fins lucrativos;90863;Educação Presencial;3526902;Limeira;SP;1;0;0;0;;;SC;
2019;5710;ENGENHARIA CIVIL;1444;FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA;FIEL;Faculdade;Privada sem fins lucrativos;50797;Educação Presencial;3526902;Limeira;SP;38;28;20;0,714285714;1,8107;3,7435;4;
2019;36;FISIOTERAPIA;1444;FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA;FIEL;Faculdade;Privada sem fins lucrativos;51683;Educação Presencial;3526902;Limeira;SP;23;21;18;0,857142857;-0,0222;2,5614;3;
2019;55;BIOMEDICINA;1444;FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA;FIEL;Faculdade;Privada sem fins lucrativos;57576;Educação Presencial;3526902;Limeira;SP;23;18;16;0,888888889;0,6753;2,8571;3;
2019;5806;ENGENHARIA ELÉTRICA;1444;FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA;FIEL;Faculdade;Privada sem fins lucrativos;25893;Educação Presencial;3526902;Limeira;SP;38;30;28;0,933333333;0,0156;2,5346;3;
2019;21;ARQUITETURA E URBANISMO;1444;FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA;FIEL;Faculdade;Privada sem fins lucrativos;1102447;Educação Presencial;3526902;Limeira;SP;52;45;32;0,711111111;0,4723;2,6695;3;
2019;5902;ENGENHARIA MECÂNICA;1444;FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA;FIEL;Faculdade;Privada sem fins lucrativos;1183961;Educação Presencial;3526902;Limeira;SP;24;21;17;0,80952381;-1,0617;1,6662;2;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);1444;FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA;FIEL;Faculdade;Privada sem fins lucrativos;350447;Educação Presencial;3526902;Limeira;SP;41;34;26;0,764705882;0,4192;2,7687;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1444;FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA;FIEL;Faculdade;Privada sem fins lucrativos;110652;Educação Presencial;3526902;Limeira;SP;50;36;32;0,888888889;0,8145;2,8116;3;
2019;23;ENFERMAGEM;1444;FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA;FIEL;Faculdade;Privada sem fins lucrativos;50449;Educação Presencial;3526902;Limeira;SP;15;11;10;0,909090909;3,634;4,5718;5;
2019;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;76102;Educação Presencial;3526902;Limeira;SP;12;12;8;0,666666667;-0,5521;2,4848;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;76122;Educação Presencial;3526902;Limeira;SP;10;7;3;0,428571429;1,4244;3,0586;4;
2019;23;ENFERMAGEM;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;76524;Educação Presencial;3526902;Limeira;SP;25;22;11;0,5;3,8821;4,7121;5;
2019;36;FISIOTERAPIA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;99122;Educação Presencial;3526902;Limeira;SP;12;12;11;0,916666667;-2,4217;1,1521;2;
2019;5710;ENGENHARIA CIVIL;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;1160982;Educação Presencial;3526902;Limeira;SP;27;26;23;0,884615385;0,5854;2,9931;4;
2019;5902;ENGENHARIA MECÂNICA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;1160989;Educação Presencial;3526902;Limeira;SP;13;8;8;1;-3,1011;0,675;1;
2019;28;NUTRIÇÃO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;1161492;Educação Presencial;3526902;Limeira;SP;18;16;13;0,8125;0,5802;2,8739;3;
2019;19;FARMÁCIA;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;1161521;Educação Presencial;3526902;Limeira;SP;20;20;15;0,75;1,49;3,2949;4;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;1264777;Educação Presencial;3526902;Limeira;SP;9;9;8;0,888888889;3,909;4,3936;5;
2019;21;ARQUITETURA E URBANISMO;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada com fins lucrativos;1265712;Educação Presencial;3526902;Limeira;SP;72;51;40;0,784313725;-0,2815;2,1508;3;
2019;23;ENFERMAGEM;4656;FACULDADE ANHANGÜERA DE PIRACICABA;;Faculdade;Privada com fins lucrativos;104838;Educação Presencial;3538709;Piracicaba;SP;44;39;10;0,256410256;-0,2579;2,3704;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;4150;FACULDADE DE TECNOLOGIA DE PIRACICABA;FATEP;Faculdade;Privada com fins lucrativos;1176065;Educação Presencial;3538709;Piracicaba;SP;44;31;15;0,483870968;0,1597;2,5465;3;
2019;5710;ENGENHARIA CIVIL;4150;FACULDADE DE TECNOLOGIA DE PIRACICABA;FATEP;Faculdade;Privada com fins lucrativos;1204953;Educação Presencial;3538709;Piracicaba;SP;56;49;21;0,428571429;-1,4994;1,7163;2;
2019;5902;ENGENHARIA MECÂNICA;1810;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO;IFSP;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1261052;Educação Presencial;3538709;Piracicaba;SP;34;30;27;0,9;-1,6085;1,4004;2;
2019;6;ODONTOLOGIA;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Pública Estadual;2694;Educação Presencial;3538709;Piracicaba;SP;77;75;73;0,973333333;-0,5336;1,8283;2;
2019;5710;ENGENHARIA CIVIL;67;ESCOLA DE ENGENHARIA DE PIRACICABA;EEP/FUMEP;Faculdade;Pública Municipal;3530;Educação Presencial;3538709;Piracicaba;SP;140;128;68;0,53125;0,1425;2,7218;3;
2019;6307;ENGENHARIA AMBIENTAL;67;ESCOLA DE ENGENHARIA DE PIRACICABA;EEP/FUMEP;Faculdade;Pública Municipal;3532;Educação Presencial;3538709;Piracicaba;SP;22;17;6;0,352941176;-0,3143;2,3054;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;67;ESCOLA DE ENGENHARIA DE PIRACICABA;EEP/FUMEP;Faculdade;Pública Municipal;1299293;Educação Presencial;3538709;Piracicaba;SP;47;35;29;0,828571429;0,8055;2,808;3;
2019;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;67;ESCOLA DE ENGENHARIA DE PIRACICABA;EEP/FUMEP;Faculdade;Pública Municipal;109920;Educação Presencial;3538709;Piracicaba;SP;30;16;11;0,6875;0,9204;3,0847;4;
2019;5902;ENGENHARIA MECÂNICA;67;ESCOLA DE ENGENHARIA DE PIRACICABA;EEP/FUMEP;Faculdade;Pública Municipal;18966;Educação Presencial;3538709;Piracicaba;SP;136;91;47;0,516483516;-0,206;2,082;3;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Universidade;Privada sem fins lucrativos;75837;Educação Presencial;3538709;Piracicaba;SP;23;22;19;0,863636364;-0,635;2,2779;3;
2019;36;FISIOTERAPIA;266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Universidade;Privada sem fins lucrativos;6397;Educação Presencial;3538709;Piracicaba;SP;45;42;34;0,80952381;0,263;2,7289;3;
2019;28;NUTRIÇÃO;266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Universidade;Privada sem fins lucrativos;6398;Educação Presencial;3538709;Piracicaba;SP;63;59;49;0,830508475;0,1656;2,5923;3;
